"Dept.Code","Dept.Name","Org.Level.5.Code","Org.Level.5.Name","Prog.Code","Prog.Name","Fund.Code","Fund.Name","Source.Fund.Code","Source.Fund.Name","Account.Code","Account.Name","X2017.18.Proposed"
"10","City Administrative Officer","10LVL5","City Administrative Officer","1002","Management Services","100","General Fund","105","Innovation Fund (Sch. 29)","001010","Salaries General",75507
"10","City Administrative Officer","10LVL5","City Administrative Officer","1002","Management Services","100","General Fund","41M","Systematic Code Enforcement Fee Fund (Sch. 42)","001010","Salaries General",12026
"10","City Administrative Officer","10LVL5","City Administrative Officer","1002","Management Services","100","General Fund","438","Construction Services Trust Fund (Sch. 29)","003040","Contractual Services",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1002","Management Services","100","General Fund","440","Rent Stabilization Trust Fund (Sch. 23)","001010","Salaries General",4320
"10","City Administrative Officer","10LVL5","City Administrative Officer","1002","Management Services","100","General Fund","48R","Building and Safety Building Permit Fund (Sch. 40)","001010","Salaries General",112778
"10","City Administrative Officer","10LVL5","City Administrative Officer","1002","Management Services","100","General Fund","51Q","Measure R Local Return Fund (Sch. 49)","003040","Contractual Services",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1002","Management Services","100","General Fund","52D","Planning Case Processing Fund (Sch. 35)","001010","Salaries General",32772
"10","City Administrative Officer","10LVL5","City Administrative Officer","1002","Management Services","100","General Fund","561","HOME Investment Partnership Program Fund (Sch. 9)","001010","Salaries General",1968
"10","City Administrative Officer","10LVL5","City Administrative Officer","1002","Management Services","100","General Fund","872","Disaster Assistance Trust Fund (Sch. 37)","001010","Salaries General",406046
"10","City Administrative Officer","10LVL5","City Administrative Officer","1003","Employee Relations Compensation and Benefits","100","General Fund","100","General Fund","001010","Salaries General",1409303
"10","City Administrative Officer","10LVL5","City Administrative Officer","1003","Employee Relations Compensation and Benefits","100","General Fund","100","General Fund","002120","Printing and Binding",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1003","Employee Relations Compensation and Benefits","100","General Fund","100","General Fund","002130","Travel",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1003","Employee Relations Compensation and Benefits","100","General Fund","100","General Fund","003040","Contractual Services",230000
"10","City Administrative Officer","10LVL5","City Administrative Officer","1003","Employee Relations Compensation and Benefits","100","General Fund","100","General Fund","006010","Office and Administrative",9058
"10","City Administrative Officer","10LVL5","City Administrative Officer","1004","Risk Management","100","General Fund","100","General Fund","001010","Salaries General",1047738
"10","City Administrative Officer","10LVL5","City Administrative Officer","1004","Risk Management","100","General Fund","100","General Fund","001090","Overtime General",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1004","Risk Management","100","General Fund","100","General Fund","002120","Printing and Binding",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1004","Risk Management","100","General Fund","100","General Fund","006010","Office and Administrative",11775
"10","City Administrative Officer","10LVL5","City Administrative Officer","1004","Risk Management","100","General Fund","761","Sewer Capital Fund (Sch. 14)","001010","Salaries General",346331
"10","City Administrative Officer","10LVL5","City Administrative Officer","1005","Office of Public Accountability","100","General Fund","100","General Fund","001010","Salaries General",0
"10","City Administrative Officer","10LVL5","City Administrative Officer","1005","Office of Public Accountability","100","General Fund","100","General Fund","002120","Printing and Binding",0
"10","City Administrative Officer","10LVL5","City Administrative Officer","1005","Office of Public Accountability","100","General Fund","100","General Fund","002130","Travel",0
"10","City Administrative Officer","10LVL5","City Administrative Officer","1005","Office of Public Accountability","100","General Fund","100","General Fund","003040","Contractual Services",0
"10","City Administrative Officer","10LVL5","City Administrative Officer","1005","Office of Public Accountability","100","General Fund","100","General Fund","003310","Transportation",0
"10","City Administrative Officer","10LVL5","City Administrative Officer","1005","Office of Public Accountability","100","General Fund","100","General Fund","006010","Office and Administrative",0
"10","City Administrative Officer","10LVL5","City Administrative Officer","1006","Debt Management","100","General Fund","100","General Fund","001010","Salaries General",578668
"10","City Administrative Officer","10LVL5","City Administrative Officer","1006","Debt Management","100","General Fund","100","General Fund","001070","Salaries, As-Needed",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1006","Debt Management","100","General Fund","100","General Fund","001090","Overtime General",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1006","Debt Management","100","General Fund","100","General Fund","002120","Printing and Binding",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1006","Debt Management","100","General Fund","100","General Fund","002130","Travel",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1006","Debt Management","100","General Fund","100","General Fund","006010","Office and Administrative",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1006","Debt Management","100","General Fund","429","Los Angeles Convention & Visitors Bureau Fund (Sch. 1)","001010","Salaries General",50000
"10","City Administrative Officer","10LVL5","City Administrative Officer","1006","Debt Management","100","General Fund","760","Sewer Operations & Maintenance Fund (Sch. 14)","001010","Salaries General",79103
"10","City Administrative Officer","10LVL5","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","100","General Fund","001010","Salaries General",1732912
"10","City Administrative Officer","10LVL5","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","100","General Fund","001090","Overtime General",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","100","General Fund","002120","Printing and Binding",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","100","General Fund","003040","Contractual Services",280700
"10","City Administrative Officer","10LVL5","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","100","General Fund","006010","Office and Administrative",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","57D","CRA Non-Housing Bond Proceeds Fund (Sch. 29)","001010","Salaries General",127234
"10","City Administrative Officer","10LVL5","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","57D","CRA Non-Housing Bond Proceeds Fund (Sch. 29)","003040","Contractual Services",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1008","Proprietary Analysis","100","General Fund","100","General Fund","001010","Salaries General",737228
"10","City Administrative Officer","10LVL5","City Administrative Officer","1008","Proprietary Analysis","100","General Fund","100","General Fund","002120","Printing and Binding",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1050","General Administration and Support","100","General Fund","100","General Fund","001010","Salaries General",1512302
"10","City Administrative Officer","10LVL5","City Administrative Officer","1050","General Administration and Support","100","General Fund","100","General Fund","001070","Salaries, As-Needed",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1050","General Administration and Support","100","General Fund","100","General Fund","001090","Overtime General",NA
"10","City Administrative Officer","10LVL5","City Administrative Officer","1050","General Administration and Support","100","General Fund","100","General Fund","003040","Contractual Services",35000
"10","City Administrative Officer","10LVL5","City Administrative Officer","1050","General Administration and Support","100","General Fund","100","General Fund","006010","Office and Administrative",20673
"11","Public Accountability","11LVL5","Public Accountability","1101","Public Accountability and Ratepayer Advocate","100","General Fund","100","General Fund","001010","Salaries General",1140701
