Dept_Code,Department_Name,SubDept_Code,SubDepartment_Name,Prog_Code,Program_Name,Program_Priority,Source_Fund_Code,Source_Fund_Name,Account_Code,Account_Name,Appropriation,Fiscal_Year,Expense_Type
14,City Clerk,14LVL5,City Clerk,1450,General Administration and Support,A Livable and Sustainable City,100,General Fund,2120,Printing and Binding,2448,2018,
14,City Clerk,14LVL5,City Clerk,1450,General Administration and Support,A Livable and Sustainable City,100,General Fund,3040,Contractual Services,NA,2018,
14,City Clerk,14LVL5,City Clerk,1450,General Administration and Support,A Livable and Sustainable City,100,General Fund,3310,Transportation,6500,2018,
14,City Clerk,14LVL5,City Clerk,1450,General Administration and Support,A Livable and Sustainable City,100,General Fund,6010,Office and Administrative,7405,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,100,General Fund,1010,Salaries General,968131,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,100,General Fund,1070,"Salaries, As-Needed",0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,100,General Fund,1090,Overtime General,0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,100,General Fund,2120,Printing and Binding,0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,100,General Fund,2130,Travel,0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,100,General Fund,3040,Contractual Services,0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,100,General Fund,3310,Transportation,0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,100,General Fund,6010,Office and Administrative,7200,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,100,General Fund,6030,Leasing,11579,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,356,Urban Development Action Grant Fund (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,424,Community Development Trust Fund (Sch. 8),1010,Salaries General,454967,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,424,Community Development Trust Fund (Sch. 8),2120,Printing and Binding,0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,424,Community Development Trust Fund (Sch. 8),3040,Contractual Services,0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,424,Community Development Trust Fund (Sch. 8),3310,Transportation,0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,424,Community Development Trust Fund (Sch. 8),6010,Office and Administrative,0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,43F,CDD Section 108 Loan Guarantee Fund (Sch. 29),1010,Salaries General,133423,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,43F,CDD Section 108 Loan Guarantee Fund (Sch. 29),6030,Leasing,12249,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,44A,Workforce Investment Act Fund (Sch. 29),1010,Salaries General,0,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,44A,Workforce Investment Act Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,44A,Workforce Investment Act Fund (Sch. 29),3310,Transportation,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,44A,Workforce Investment Act Fund (Sch. 29),6030,Leasing,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,45D,High Risk/High Need Services Program Fund (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,45L,Miscellaneous Sources Fund (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,48L,Enterprise Zone Tax Credit Voucher Fund (Sch. 29),1010,Salaries General,61324,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,48L,Enterprise Zone Tax Credit Voucher Fund (Sch. 29),6030,Leasing,20471,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,54N,California Disability Employment Project Fund (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,54R,Workforce Innovation Fund (Sch. 29),1010,Salaries General,-604,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,54T,National Emergency Grant Multi-Sector Fund (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,551,General Fund- Various Programs Fund (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,551,General Fund- Various Programs Fund (Sch. 29),6030,Leasing,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,56E,Temporary Assistance for Needy Families Fund (Sch. 29),1010,Salaries General,276441,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,56E,Temporary Assistance for Needy Families Fund (Sch. 29),6030,Leasing,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,56F,TAACCCT (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,56K,Youth Career Connect Fund (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,56L,SYEP - Various Sources Fund (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,56L,SYEP - Various Sources Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,56L,SYEP - Various Sources Fund (Sch. 29),3040,Contractual Services,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,56L,SYEP - Various Sources Fund (Sch. 29),6030,Leasing,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,56T,DOJ Second Chance Fund (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57A,WIA 25% New Direction for the Workforce Fund (Sch. 29),1010,Salaries General,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57C,LA Regional Initiative for Social Enterprise (Sch. 29),1010,Salaries General,95615,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57C,LA Regional Initiative for Social Enterprise (Sch. 29),6030,Leasing,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),1010,Salaries General,65811,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),6030,Leasing,NA,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),1010,Salaries General,2441576,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),1070,"Salaries, As-Needed",60650,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),1090,Overtime General,430,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),2120,Printing and Binding,887,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),2130,Travel,1164,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),3040,Contractual Services,49488,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),3310,Transportation,6843,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),6010,Office and Administrative,13809,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),6030,Leasing,249933,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,58E,LA Performance Partnership Pilot Fund (Sch. 29),1010,Salaries General,26834,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,593,Audit Repayment Fund 593 (Sch. 29),6030,Leasing,86559,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,816,Industrial Development Authority Fund (Sch. 29),1010,Salaries General,-13,2018,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2250,General Administration and Support,A Livable and Sustainable City,816,Industrial Development Authority Fund (Sch. 29),6030,Leasing,890,2018,
26,Controller,26LVL5,Controller,2650,General Administration and Support,A Livable and Sustainable City,100,General Fund,1010,Salaries General,3290324,2018,
26,Controller,26LVL5,Controller,2650,General Administration and Support,A Livable and Sustainable City,100,General Fund,1070,"Salaries, As-Needed",NA,2018,
26,Controller,26LVL5,Controller,2650,General Administration and Support,A Livable and Sustainable City,100,General Fund,1090,Overtime General,NA,2018,
