"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","budget_year","revenue_amount"
"2","Aging","202","Family Caregiver Services","100","General Fund","5169","Jury Duty Reimbursement","22021005169","2014_15_actuals",NA
"2","Aging","202","Family Caregiver Services","100","General Fund","5188","Miscellaneous Revenue-Others","22021005188","2014_15_actuals",2323
"2","Aging","203","Older Workers Program","100","General Fund","5169","Jury Duty Reimbursement","22031005169","2014_15_actuals",NA
"2","Aging","203","Older Workers Program","100","General Fund","5188","Miscellaneous Revenue-Others","22031005188","2014_15_actuals",NA
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5301","Reimb From Other Funds","2222021005301","2014_15_actuals",NA
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","2222021005331","2014_15_actuals",NA
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5334","Community Dev Tr Related Cost","2222021005334","2014_15_actuals",280799
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5346","Related Cost Reimb Fr Grants","2222021005346","2014_15_actuals",NA
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5355","Work Invest Act Rel Cost","2222021005355","2014_15_actuals",NA
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5361","Related Cost Reimb-Others","2222021005361","2014_15_actuals",23015
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2222021005372","2014_15_actuals",NA
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5301","Reimb From Other Funds","2222051005301","2014_15_actuals",NA
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5334","Community Dev Tr Related Cost","2222051005334","2014_15_actuals",22500
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5346","Related Cost Reimb Fr Grants","2222051005346","2014_15_actuals",401841
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5355","Work Invest Act Rel Cost","2222051005355","2014_15_actuals",NA
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5361","Related Cost Reimb-Others","2222051005361","2014_15_actuals",NA
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2222051005372","2014_15_actuals",NA
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5301","Reimb From Other Funds","2222071005301","2014_15_actuals",NA
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5334","Community Dev Tr Related Cost","2222071005334","2014_15_actuals",110559
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5346","Related Cost Reimb Fr Grants","2222071005346","2014_15_actuals",78716
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5355","Work Invest Act Rel Cost","2222071005355","2014_15_actuals",183302
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5361","Related Cost Reimb-Others","2222071005361","2014_15_actuals",11612
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2222071005372","2014_15_actuals",NA
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5301","Reimb From Other Funds","2222491005301","2014_15_actuals",NA
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","2222491005331","2014_15_actuals",77711
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5334","Community Dev Tr Related Cost","2222491005334","2014_15_actuals",NA
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5346","Related Cost Reimb Fr Grants","2222491005346","2014_15_actuals",8255
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5355","Work Invest Act Rel Cost","2222491005355","2014_15_actuals",2430493
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5361","Related Cost Reimb-Others","2222491005361","2014_15_actuals",91791
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2222491005372","2014_15_actuals",NA
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5188","Miscellaneous Revenue-Others","2222501005188","2014_15_actuals",NA
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5301","Reimb From Other Funds","2222501005301","2014_15_actuals",NA
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5334","Community Dev Tr Related Cost","2222501005334","2014_15_actuals",NA
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5346","Related Cost Reimb Fr Grants","2222501005346","2014_15_actuals",13462
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5355","Work Invest Act Rel Cost","2222501005355","2014_15_actuals",NA
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5361","Related Cost Reimb-Others","2222501005361","2014_15_actuals",NA
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2222501005372","2014_15_actuals",NA
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5168","Reimb Of Prior Year Salary","2222991005168","2014_15_actuals",19
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5188","Miscellaneous Revenue-Others","2222991005188","2014_15_actuals",7122
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","2222991005331","2014_15_actuals",77710
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5346","Related Cost Reimb Fr Grants","2222991005346","2014_15_actuals",15479
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5355","Work Invest Act Rel Cost","2222991005355","2014_15_actuals",16234
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5361","Related Cost Reimb-Others","2222991005361","2014_15_actuals",29640
"2","Aging","299","Aging - Default Program","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","22991005331","2014_15_actuals",30814
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4335","Controllers Fee","2626011004335","2014_15_actuals",73756
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4336","Payroll Deduction Fee","2626011004336","2014_15_actuals",350937
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4339","Miscellaneous Gov't Services","2626011004339","2014_15_actuals",99396
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4348","Duplicate W-2 Fees","2626011004348","2014_15_actuals",4370
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4595","Service To Airports","2626011004595","2014_15_actuals",724068
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4596","Service To Water & Power","2626011004596","2014_15_actuals",573537
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4597","Service To Harbor","2626011004597","2014_15_actuals",431202
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5188","Miscellaneous Revenue-Others","2626011005188","2014_15_actuals",NA
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5301","Reimb From Other Funds","2626011005301","2014_15_actuals",40274
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5328","Sewer Cons & Main Related Cost","2626011005328","2014_15_actuals",248319
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","2626011005331","2014_15_actuals",NA
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5337","Prop A Local Transit Rel Cost","2626011005337","2014_15_actuals",36514
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5341","Home Invest Prtnrship Rel Cost","2626011005341","2014_15_actuals",21577
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5355","Work Invest Act Rel Cost","2626011005355","2014_15_actuals",16659
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2626011005372","2014_15_actuals",NA
"26","Controller","2602","Financial Reporting of City and Grant Funds","100","General Fund","4339","Miscellaneous Gov't Services","2626021004339","2014_15_actuals",340
"26","Controller","2602","Financial Reporting of City and Grant Funds","100","General Fund","4595","Service To Airports","2626021004595","2014_15_actuals",21216
"26","Controller","2602","Financial Reporting of City and Grant Funds","100","General Fund","4596","Service To Water & Power","2626021004596","2014_15_actuals",47828
"26","Controller","2602","Financial Reporting of City and Grant Funds","100","General Fund","4597","Service To Harbor","2626021004597","2014_15_actuals",34746
"26","Controller","2602","Financial Reporting of City and Grant Funds","100","General Fund","5167","Unclaimed Assets Monies","2626021005167","2014_15_actuals",33112
"26","Controller","2603","Audits of City Departments and Programs","100","General Fund","4596","Service To Water & Power","2626031004596","2014_15_actuals",437611
"26","Controller","2604","Support of the City's Financial Systems","100","General Fund","4595","Service To Airports","2626041004595","2014_15_actuals",15825
"26","Controller","2604","Support of the City's Financial Systems","100","General Fund","4596","Service To Water & Power","2626041004596","2014_15_actuals",61788
