"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","2014_15_actuals","2015_16_adopted_budget","2015_16_estimates","2016_17_adopted_budget","2016_17_estimates","2016_17_proposed_budget","2017_18_proposed"
"14","City Clerk","1402","Administration of City Elections","100","General Fund","4341","Election Reimbursements","1414021004341",5265623,2100000,2018796,13280469,899832,9180469,773700
"14","City Clerk","1402","Administration of City Elections","100","General Fund","4342","Photo Copies","1414021004342",3,NA,NA,NA,0,NA,25
"14","City Clerk","1402","Administration of City Elections","100","General Fund","5188","Miscellaneous Revenue-Others","1414021005188",NA,100,NA,NA,NA,NA,NA
"14","City Clerk","1405","Records Management","100","General Fund","4342","Photo Copies","1414051004342",7379,6000,6000,6000,6000,6000,4000
"14","City Clerk","1405","Records Management","100","General Fund","5169","Jury Duty Reimbursement","1414051005169",NA,20,10,10,10,10,10
"14","City Clerk","1405","Records Management","100","General Fund","5188","Miscellaneous Revenue-Others","1414051005188",3105,1000,1000,1000,1000,1000,400
"14","City Clerk","1407","Mayor and City Council Administrative Support","100","General Fund","4596","Service To Water & Power","1414071004596",NA,NA,NA,NA,0,NA,188282
"14","City Clerk","1449","Technology Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","1414491005331",113701,NA,NA,NA,NA,NA,NA
"14","City Clerk","1449","Technology Support","100","General Fund","5339","Telecom Liq Damages Rel Cost","1414491005339",305514,211701,211701,358619,358619,358619,328297
"14","City Clerk","1450","General Administration and Support","100","General Fund","4332","Bad Check Collection Fees","1414501004332",105,NA,35,NA,NA,NA,NA
"14","City Clerk","1450","General Administration and Support","100","General Fund","4342","Photo Copies","1414501004342",12,NA,NA,NA,NA,NA,NA
"14","City Clerk","1450","General Administration and Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","1414501005331",NA,6392,NA,NA,NA,NA,NA
"17","Ethics Commission","1701","Governmental Ethics","100","General Fund","4325","Campaign Filing Fines","1717011004325",NA,500,500,500,500,500,500
"17","Ethics Commission","1701","Governmental Ethics","100","General Fund","4331","Legislative Advocate Fee","1717011004331",312903,260000,3e+05,3e+05,350000,3e+05,3e+05
"17","Ethics Commission","1701","Governmental Ethics","100","General Fund","4332","Bad Check Collection Fees","1717011004332",NA,50,50,50,50,50,50
"17","Ethics Commission","1701","Governmental Ethics","100","General Fund","4339","Miscellaneous Gov't Services","1717011004339",NA,50,50,50,50,50,50
"17","Ethics Commission","1701","Governmental Ethics","100","General Fund","4342","Photo Copies","1717011004342",222,50,50,50,50,50,50
"17","Ethics Commission","1701","Governmental Ethics","100","General Fund","4812","Fines For City Law Violations","1717011004812",185690,1e+05,160000,180000,180000,180000,180000
"17","Ethics Commission","1701","Governmental Ethics","100","General Fund","4815","Fines And Penalties-Others","1717011004815",14495,10000,20000,15000,15000,15000,15000
"17","Ethics Commission","1701","Governmental Ethics","100","General Fund","5188","Miscellaneous Revenue-Others","1717011005188",40199,10000,5000,5000,0,5000,5000
"17","Ethics Commission","1701","Governmental Ethics","100","General Fund","5301","Reimb From Other Funds","1717011005301",250,NA,NA,NA,NA,NA,NA
"2","Aging","201","Senior Services","100","General Fund","5126","Fire Insurance Proceeds","22011005126",NA,NA,182775,NA,NA,NA,NA
"2","Aging","201","Senior Services","100","General Fund","5169","Jury Duty Reimbursement","22011005169",NA,40,133,133,NA,133,NA
"2","Aging","201","Senior Services","100","General Fund","5188","Miscellaneous Revenue-Others","22011005188",2322,200,330,330,NA,330,NA
"2","Aging","201","Senior Services","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","22011005331",NA,NA,44981,NA,NA,NA,NA
"2","Aging","201","Senior Services","100","General Fund","5337","Prop A Local Transit Rel Cost","22011005337",63158,156136,156136,156148,NA,156148,NA
"2","Aging","202","Family Caregiver Services","100","General Fund","5169","Jury Duty Reimbursement","22021005169",NA,40,NA,NA,NA,NA,NA
"2","Aging","202","Family Caregiver Services","100","General Fund","5188","Miscellaneous Revenue-Others","22021005188",2323,200,330,330,NA,330,NA
"2","Aging","203","Older Workers Program","100","General Fund","5169","Jury Duty Reimbursement","22031005169",NA,53,NA,NA,NA,NA,NA
"2","Aging","203","Older Workers Program","100","General Fund","5188","Miscellaneous Revenue-Others","22031005188",NA,260,NA,NA,NA,NA,NA
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5301","Reimb From Other Funds","2222021005301",NA,NA,NA,112144,NA,112144,NA
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","2222021005331",NA,NA,NA,NA,1618584,NA,0
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5334","Community Dev Tr Related Cost","2222021005334",280799,26592,24181,29651,28042,29651,31199
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5346","Related Cost Reimb Fr Grants","2222021005346",NA,NA,717012,109527,109527,109527,177584
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5355","Work Invest Act Rel Cost","2222021005355",NA,2181842,539995,NA,NA,NA,NA
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5361","Related Cost Reimb-Others","2222021005361",23015,186107,2418,2617,1454,2617,3991
"22","Economic and Workforce Development","2202","Adult Workforce Development","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2222021005372",NA,NA,1021272,2217349,1110257,2217349,1598095
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5301","Reimb From Other Funds","2222051005301",NA,NA,NA,416017,NA,416017,NA
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5334","Community Dev Tr Related Cost","2222051005334",22500,524976,798330,629692,595528,629692,758977
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5346","Related Cost Reimb Fr Grants","2222051005346",401841,NA,44517,25063,25063,25063,2763
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5355","Work Invest Act Rel Cost","2222051005355",NA,15658,3683,NA,NA,NA,NA
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5361","Related Cost Reimb-Others","2222051005361",NA,200206,223155,390954,217186,390954,293595
"22","Economic and Workforce Development","2205","Economic Development","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2222051005372",NA,NA,NA,31435,15740,31435,27449
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5301","Reimb From Other Funds","2222071005301",NA,NA,NA,152815,NA,152815,NA
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5334","Community Dev Tr Related Cost","2222071005334",110559,11290,NA,15894,15032,15894,326
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5346","Related Cost Reimb Fr Grants","2222071005346",78716,NA,580028,110242,110242,110242,203424
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5355","Work Invest Act Rel Cost","2222071005355",183302,877624,NA,NA,NA,NA,NA
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5361","Related Cost Reimb-Others","2222071005361",11612,326116,NA,42573,23650,42573,42
"22","Economic and Workforce Development","2207","Youth Workforce Development","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2222071005372",NA,NA,568057,1303908,652885,1303908,912455
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5301","Reimb From Other Funds","2222491005301",NA,NA,NA,57958,NA,57958,NA
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","2222491005331",77711,NA,52503,NA,NA,NA,NA
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5334","Community Dev Tr Related Cost","2222491005334",NA,59586,65906,59713,56473,59713,73736
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5346","Related Cost Reimb Fr Grants","2222491005346",8255,NA,42754,28377,28377,28377,42477
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5355","Work Invest Act Rel Cost","2222491005355",2430493,512905,32184,NA,NA,NA,NA
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5361","Related Cost Reimb-Others","2222491005361",91791,81651,50206,29581,16433,29581,29774
"22","Economic and Workforce Development","2249","Technology Support","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2222491005372",NA,NA,296953,523675,262211,523675,416563
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5188","Miscellaneous Revenue-Others","2222501005188",NA,NA,NA,467314,467314,NA,0
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5301","Reimb From Other Funds","2222501005301",NA,NA,NA,299893,NA,299893,NA
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5334","Community Dev Tr Related Cost","2222501005334",NA,296742,323845,284113,268699,284113,307524
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5346","Related Cost Reimb Fr Grants","2222501005346",13462,NA,250667,187917,187917,187917,270151
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5355","Work Invest Act Rel Cost","2222501005355",NA,1864572,20825,NA,15506,NA,0
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5361","Related Cost Reimb-Others","2222501005361",NA,431920,64658,111976,62206,111976,143997
"22","Economic and Workforce Development","2250","General Administration and Support","100","General Fund","5372","Workforce Innov Opp Act (Wioa) Rel Cost","2222501005372",NA,NA,874734,1897396,950052,1897396,1101926
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5168","Reimb Of Prior Year Salary","2222991005168",19,NA,NA,NA,NA,NA,NA
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5188","Miscellaneous Revenue-Others","2222991005188",7122,NA,NA,NA,NA,NA,NA
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","2222991005331",77710,NA,NA,NA,NA,NA,NA
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5346","Related Cost Reimb Fr Grants","2222991005346",15479,NA,NA,NA,NA,NA,NA
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5355","Work Invest Act Rel Cost","2222991005355",16234,NA,NA,NA,NA,NA,NA
"22","Economic and Workforce Development","2299","Economic Development - Default Program","100","General Fund","5361","Related Cost Reimb-Others","2222991005361",29640,NA,NA,NA,NA,NA,NA
"2","Aging","299","Aging - Default Program","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","22991005331",30814,NA,NA,NA,NA,NA,NA
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4335","Controllers Fee","2626011004335",73756,80000,75000,75000,74000,75000,74000
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4336","Payroll Deduction Fee","2626011004336",350937,355000,350000,350000,NA,350000,NA
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4339","Miscellaneous Gov't Services","2626011004339",99396,45000,32000,32000,52000,32000,50000
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4348","Duplicate W-2 Fees","2626011004348",4370,7500,NA,NA,NA,NA,NA
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4595","Service To Airports","2626011004595",724068,941082,1336128,1339128,1300000,1339128,7e+05
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4596","Service To Water & Power","2626011004596",573537,906812,970000,970000,970000,790000,9e+05
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","4597","Service To Harbor","2626011004597",431202,579359,370000,370000,370000,340000,370000
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5188","Miscellaneous Revenue-Others","2626011005188",NA,1e+05,NA,NA,NA,NA,NA
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5301","Reimb From Other Funds","2626011005301",40274,40000,34000,34000,35000,34000,35000
"26","Controller","2601","Accounting and Disbursement of City Funds","100","General Fund","5328","Sewer Cons & Main Related Cost","2626011005328",248319,415392,243500,572679,465000,572679,360931
